name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Moscow,2023-06-21,20.8,8.3,15.7,20.8,7.8,15.7,5,52.9,0,0,0,,0,0,43.2,18.1,350,1017.4,38.6,10,,,,,2023-06-21T03:44:35,2023-06-21T21:18:04,0.1,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-06-22,26,9.5,18.7,26,9.5,18.7,7.4,50.5,0,0,0,,0,0,36,24.6,275.1,1016,68.7,10,,,,,2023-06-22T03:44:47,2023-06-22T21:18:15,0.14,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-06-23,20.4,13.4,16.7,20.4,13.4,16.7,13.4,81.9,7.5,100,37.5,rain,0,0,28.8,17.4,127.7,1010.2,75.3,9,,,,,2023-06-23T03:45:04,2023-06-23T21:18:21,0.17,Rain&Partially_cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-06-24,19,14,16.5,19,14,16.5,13.4,82.4,0,0,0,,0,0,39.6,21.7,328.5,1011.2,65.7,9.7,,,,,2023-06-24T03:45:24,2023-06-24T21:18:24,0.2,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-06-25,23,10.4,17.6,23,10.4,17.6,9.7,64,0,0,0,,0,0,19.1,14,159.8,1015.3,46.2,9.7,,,,,2023-06-25T03:45:48,2023-06-25T21:18:23,0.23,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-06-26,24.4,13.2,19.7,24.4,13.2,19.7,9.8,56,0,0,0,,0,0,36,20.8,78.9,1013.6,73.6,10,,,,,2023-06-26T03:46:16,2023-06-26T21:18:17,0.25,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-06-27,23.2,14.4,18.3,23.2,14.4,18.3,10.1,61.3,0.4,100,4.17,rain,0,0,36,21.8,112.1,1010.5,83.9,10,,,,,2023-06-27T03:46:48,2023-06-27T21:18:08,0.3,Rain&Partially_cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-06-28,21,13.6,17.1,21,13.6,17.1,11.6,71.6,2.2,100,33.33,rain,0,0,39.6,21.1,109.1,1008,67.3,9.9,,,,,2023-06-28T03:47:23,2023-06-28T21:17:55,0.33,Rain&Partially_cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-06-29,20.8,14.2,16,20.8,14.2,16,13.1,84.1,9.7,100,41.67,rain,0,0,35.3,21.5,117.6,1002.2,67.6,9.1,,,,,2023-06-29T03:48:01,2023-06-29T21:17:38,0.37,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-06-30,17.6,13,14.9,17.6,13,14.9,13.2,89.6,6.2,100,54.17,rain,0,0,32.4,15.4,70.2,998.6,70.9,8,,,,,2023-06-30T03:48:44,2023-06-30T21:17:17,0.4,Rain&Partially_cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-07-01,25.2,13.4,19.3,25.2,13.4,19.3,13.3,71.2,0.2,100,8.33,rain,0,0,50.4,28.2,283.6,997,68.6,9.8,,,,,2023-07-01T03:49:29,2023-07-01T21:16:52,0.43,Rain&Partially_cloudy,Partly cloudy throughout the day with early morning rain.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-07-02,23.2,14.6,19.1,23.2,14.6,19.1,12.5,68.3,0,0,0,,0,0,43.2,26.6,258.5,1000.3,44.3,10,,,,,2023-07-02T03:50:19,2023-07-02T21:16:24,0.46,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-07-03,23.6,14.6,19.3,23.6,14.6,19.3,10.8,60.5,1,100,8.33,rain,0,0,50.4,31.1,247.9,1005.2,58.1,9.9,,,,,2023-07-03T03:51:11,2023-07-03T21:15:51,0.5,Rain&Partially_cloudy,Partly cloudy throughout the day with rain clearing later.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-07-04,25.4,12,20,25.4,12,20,9.3,53.3,0,0,0,,0,0,37.4,19.7,222.8,1014.6,46.5,10,,,,,2023-07-04T03:52:07,2023-07-04T21:15:15,0.53,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-07-05,25,14.5,20.6,25,14.5,20.6,13.7,65.5,0.1,100,4.17,rain,0,0,42.8,23,219.4,1017.2,56.5,10,,,,,2023-07-05T03:53:05,2023-07-05T21:14:35,0.57,Rain&Partially_cloudy,Partly cloudy throughout the day with afternoon rain.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-07-06,28.2,15.6,23,28.1,15.6,23,15.3,64.6,0,0,0,,0,0,24.1,14.4,174.8,1019,28.4,10,,,,,2023-07-06T03:54:07,2023-07-06T21:13:51,0.6,Partially_cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-07-07,25.3,20.7,22.8,25.3,20.7,22.8,18.6,77.6,5.3,100,37.5,rain,0,0,39.6,15.5,198,1015.3,61.9,9.9,,,,,2023-07-07T03:55:12,2023-07-07T21:13:04,0.64,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-07-08,23,17.1,19.8,23,17.1,19.8,14.5,73.3,0.9,100,16.67,rain,0,0,36,18.8,328,1014.5,66,9.7,,,,,2023-07-08T03:56:20,2023-07-08T21:12:13,0.67,Rain&Partially_cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-07-09,23.8,12.5,19.8,23.8,12.5,19.8,11,59.6,0,0,0,,0,0,54,21,353.5,1011.1,87.9,9.9,,,,,2023-07-09T03:57:30,2023-07-09T21:11:18,0.71,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-07-10,18.1,13.7,16,18.1,13.7,16,11.3,73.8,0,0,0,,0,0,50.4,28.9,342.9,1009.8,72.8,10,,,,,2023-07-10T03:58:44,2023-07-10T21:10:21,0.75,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-07-11,16.7,12,13.9,16.7,12,13.9,10.1,78.3,0.2,100,4.17,rain,0,0,46.8,26.1,336.8,1009.7,80.3,9.9,,,,,2023-07-11T04:00:00,2023-07-11T21:09:19,0.78,Rain&Partially_cloudy,Partly cloudy throughout the day with afternoon rain.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-07-12,16.6,10.4,12.8,16.6,10.4,12.8,8.7,77.7,0.8,100,25,rain,0,0,36,23.1,285.7,1007.9,65.1,9.9,,,,,2023-07-12T04:01:18,2023-07-12T21:08:15,0.81,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-07-13,15.7,11.2,13.4,15.7,11.2,13.4,11.3,87.2,5.7,100,54.17,rain,0,0,36,23.2,249.2,1006.2,66.5,9.9,,,,,2023-07-13T04:02:39,2023-07-13T21:07:07,0.85,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-07-14,17,13.2,15,17,13.2,15,12.8,86.9,5.5,100,50,rain,0,0,28.8,13.6,312,1008.1,70.9,9.8,,,,,2023-07-14T04:04:02,2023-07-14T21:05:56,0.88,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-07-15,18.6,14.4,16,18.6,14.4,16,13.8,87.2,4.3,100,54.17,rain,0,0,39.6,24,315.6,1010.7,70.6,9.8,,,,,2023-07-15T04:05:27,2023-07-15T21:04:41,0.92,Rain&Partially_cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-07-16,23.2,13,18.1,23.2,13,18.1,13.3,75.2,0,0,0,,0,0,36,21,333.1,1014.1,55.3,9.9,,,,,2023-07-16T04:06:55,2023-07-16T21:03:24,0.95,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-07-17,26.8,12.6,20.7,26.7,12.6,20.7,12.7,63.8,0,0,0,,0,0,39.6,13.7,309.2,1014.4,20.3,9.9,,,,,2023-07-17T04:08:25,2023-07-17T21:02:04,0,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-07-18,26.2,16.6,20.9,26.2,16.6,20.9,16.4,76.6,8.5,100,37.5,rain,0,0,36,20.6,208.6,1005.3,66.1,9.8,,,,,2023-07-18T04:09:56,2023-07-18T21:00:40,0.02,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-07-19,19,13.4,15.7,19,13.4,15.7,11.8,78.9,25,100,33.33,rain,0,0,59.7,39,267.2,998.5,67,9,,,,,2023-07-19T04:11:30,2023-07-19T20:59:14,0.05,Rain&Partially_cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-07-20,20.2,11.6,16.2,20.2,11.6,16.2,10.5,70.2,0.5,100,4.17,rain,0,0,50.4,29.8,260.4,1003,40.2,10,,,,,2023-07-20T04:13:05,2023-07-20T20:57:45,0.09,Rain&Partially_cloudy,Partly cloudy throughout the day with afternoon rain.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-07-21,21.6,11.2,16.6,21.6,11.2,16.6,9.6,65.8,0,0,0,,0,0,50.4,24.5,265.8,1005.8,53.1,10,,,,,2023-07-21T04:14:42,2023-07-21T20:56:14,0.12,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-07-22,21.8,11,17.2,21.8,11,17.2,10.4,65.8,0,0,0,,0,0,39.6,24.7,248.5,1009.9,33.1,10,,,,,2023-07-22T04:16:20,2023-07-22T20:54:39,0.15,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-07-23,19,12.9,16.3,19,12.9,16.3,12.9,80.4,3.4,100,33.33,rain,0,0,46.8,22.5,231.3,1009.2,61.4,9.9,,,,,2023-07-23T04:18:00,2023-07-23T20:53:02,0.19,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-07-24,17.6,11.2,14.9,17.6,11.2,14.9,12.7,86.9,2.5,100,37.5,rain,0,0,42.1,20.3,223.6,1007.4,72.2,9.7,,,,,2023-07-24T04:19:41,2023-07-24T20:51:23,0.22,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-07-25,23.1,13,18.5,23.1,13,18.5,14.8,80.4,2.3,100,25,rain,0,0,29.5,15.9,216.5,1004.2,51.1,9.1,,,,,2023-07-25T04:21:24,2023-07-25T20:49:41,0.25,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-07-26,23.2,17.2,20.4,23.2,17.2,20.4,18.2,87.8,10.3,100,66.67,rain,0,0,46.4,21,192.3,1000,60.3,9.6,,,,,2023-07-26T04:23:08,2023-07-26T20:47:57,0.25,Rain&Partially_cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-07-27,23.6,16.6,20.4,23.6,16.6,20.4,16.6,80.3,0.9,100,8.33,rain,0,0,57.6,24.4,126.8,1004.4,63.4,9.2,,,,,2023-07-27T04:24:53,2023-07-27T20:46:10,0.32,Rain&Partially_cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-07-28,20.7,15.8,19.2,20.7,15.8,19.2,18,92.8,4.1,100,54.17,rain,0,0,37.8,17.4,222.8,1002,67,8.9,,,,,2023-07-28T04:26:39,2023-07-28T20:44:21,0.35,Rain&Partially_cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-07-29,18.2,13.5,15.6,18.2,13.5,15.6,13.5,87.5,7.9,100,54.17,rain,0,0,36,17.9,344,1005.6,63,9.9,,,,,2023-07-29T04:28:27,2023-07-29T20:42:30,0.39,Rain&Partially_cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-07-30,22.8,11.8,17.9,22.8,11.8,17.9,12.1,71.8,0,0,0,,0,0,50.4,21.6,304.4,1006.8,60,9.6,,,,,2023-07-30T04:30:15,2023-07-30T20:40:37,0.42,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-07-31,24.3,11.9,19,24.3,11.9,19,12.4,68.2,0,0,0,,0,0,32.4,22.4,259,1008.6,40.8,9.9,,,,,2023-07-31T04:32:04,2023-07-31T20:38:42,0.45,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-08-01,26.1,13.9,21,26.1,13.9,21,14.7,69.6,0,0,0,,0,0,23.8,16.3,157.8,1010.4,39.7,9.9,,,,,2023-08-01T04:33:54,2023-08-01T20:36:45,0.5,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-08-02,24.9,15,20.7,24.9,15,20.7,16.8,79.8,0.2,100,8.33,rain,0,0,25.2,16.4,113.7,1009.8,37,9.4,,,,,2023-08-02T04:35:44,2023-08-02T20:34:46,0.52,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-08-03,28,17.2,22.4,28.9,17.2,22.6,18.1,78.5,0.1,100,4.17,rain,0,0,61.2,17.5,136.4,1008.6,40.2,8.9,,,,,2023-08-03T04:37:36,2023-08-03T20:32:45,0.55,Rain&Partially_cloudy,Partly cloudy throughout the day with afternoon rain.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-08-04,27.4,19.3,23.4,28,19.3,23.5,17.4,70.9,0,0,0,,0,0,39.6,23.6,225.8,1010.9,58.7,10,,,,,2023-08-04T04:39:28,2023-08-04T20:30:43,0.59,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-08-05,28.7,15.8,23.1,28.6,15.8,23.1,15.7,66.1,0,0,0,,0,0,36,15.3,226.2,1017.5,19.9,9.9,,,,,2023-08-05T04:41:20,2023-08-05T20:28:38,0.62,Clear,Clear conditions throughout the day.,clear-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-08-06,30.8,18.8,25.3,32.2,18.8,25.8,18.1,66.1,0,0,0,,0,0,27,19.6,125.1,1017.8,9.6,10,,,,,2023-08-06T04:43:13,2023-08-06T20:26:32,0.66,Clear,Clear conditions throughout the day.,clear-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-08-07,29.6,20.2,25.2,29.8,20.2,25.3,16.7,61,0,0,0,,0,0,57.6,31.4,113.5,1013,3.2,10,,,,,2023-08-07T04:45:07,2023-08-07T20:24:24,0.69,Clear,Clear conditions throughout the day.,clear-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-08-08,25.6,19.5,22.4,25.6,19.5,22.4,16.5,69.6,0.1,100,4.17,rain,0,0,36,26.1,130.5,1009.2,63.3,10,,,,,2023-08-08T04:47:01,2023-08-08T20:22:15,0.75,Rain&Partially_cloudy,Partly cloudy throughout the day with morning rain.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-08-09,24,17,20.4,24,17,20.4,14.9,71.4,0.1,100,4.17,rain,0,0,43.2,20.5,296.8,1013.1,52.7,10,,,,,2023-08-09T04:48:55,2023-08-09T20:20:04,0.76,Rain&Partially_cloudy,Partly cloudy throughout the day with afternoon rain.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-08-10,24.6,14,19.8,24.6,14,19.8,13.2,67.7,0,0,0,,0,0,36,15.5,331.9,1021.8,28.1,10,,,,,2023-08-10T04:50:50,2023-08-10T20:17:52,0.79,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-08-11,23,15.7,20.1,23,15.7,20.1,16.8,81.2,0.1,100,4.17,rain,0,0,41.8,22.6,84.8,1021.5,69.8,10,,,,,2023-08-11T04:52:45,2023-08-11T20:15:38,0.83,Rain&Partially_cloudy,Partly cloudy throughout the day with afternoon rain.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-08-12,21.8,19.2,20.4,21.8,19.2,20.4,17.7,84.9,2.9,100,20.83,rain,0,0,43.2,24.7,96.4,1016.4,73.2,9.9,,,,,2023-08-12T04:54:40,2023-08-12T20:13:23,0.86,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-08-13,20.3,17.2,18.5,20.3,17.2,18.5,16.2,86.7,0.2,100,8.33,rain,0,0,43.2,24,144.4,1013.6,72,9.7,,,,,2023-08-13T04:56:36,2023-08-13T20:11:07,0.9,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-08-14,23,17.4,19.3,23,17.4,19.3,17,86.9,2.1,100,12.5,rain,0,0,36,24.6,247.2,1016.3,78,9.7,,,,,2023-08-14T04:58:32,2023-08-14T20:08:49,0.93,Rain&Partially_cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-08-15,25.3,14.4,20.3,25.3,14.4,20.3,14.8,73.3,0,0,0,,0,0,57.6,22.3,301.4,1020.9,25.7,9.5,,,,,2023-08-15T05:00:27,2023-08-15T20:06:30,0.96,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-08-16,26.2,14,20.5,26.2,14,20.5,13.7,67.7,0,0,0,,0,0,43.2,20.1,331.6,1023.7,15.4,9.9,,,,,2023-08-16T05:02:23,2023-08-16T20:04:10,0,Clear,Clear conditions throughout the day.,clear-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-08-17,27.8,14.1,21.5,27.5,14.1,21.5,14.3,66.6,0,0,0,,0,0,29.1,10.2,26.7,1023.5,6.1,10,,,,,2023-08-17T05:04:20,2023-08-17T20:01:49,0.03,Clear,Clear conditions throughout the day.,clear-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-08-18,26.2,16.1,21.3,26.2,16.1,21.3,16.9,77.3,0.2,100,4.17,rain,0,0,36,13.2,352,1024.2,27.9,9.8,,,,,2023-08-18T05:06:16,2023-08-18T19:59:27,0.07,Rain&Partially_cloudy,Partly cloudy throughout the day with afternoon rain.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-08-19,27,17.6,22.5,27.6,17.6,22.6,17.2,74.1,0,0,0,,0,0,43.2,12.6,6.2,1024.2,40.1,9.4,,,,,2023-08-19T05:08:12,2023-08-19T19:57:04,0.1,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-08-20,25.6,16.6,20.1,25.6,16.6,20.1,17.5,85.4,7.8,100,33.33,rain,0,0,54,18.1,305.9,1018.4,47,9.3,,,,,2023-08-20T05:10:08,2023-08-20T19:54:40,0.14,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-08-21,21.2,13.4,17,21.2,13.4,17,10.6,68,0,0,0,,0,0,37.9,19.5,21.5,1016.3,63.2,10,,,,,2023-08-21T05:12:05,2023-08-21T19:52:14,0.17,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-08-22,19,11.6,15.8,19,11.6,15.8,11.7,77.6,0,0,0,,0,0,29.2,13.2,300.4,1011.2,54.1,10,,,,,2023-08-22T05:14:01,2023-08-22T19:49:48,0.2,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-08-23,18.7,11,14.8,18.7,11,14.8,12.8,88.2,2.5,100,16.67,rain,0,0,46.8,17.8,276.7,1009.4,53.3,9.3,,,,,2023-08-23T05:15:58,2023-08-23T19:47:21,0.24,Rain&Partially_cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-08-24,16,12,13.9,16,12,13.9,11.6,86.6,1.6,100,20.83,rain,0,0,32.4,13.9,352.2,1012.1,75.2,9.2,,,,,2023-08-24T05:17:54,2023-08-24T19:44:53,0.25,Rain&Partially_cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-08-25,19,7.6,13.7,19,7.2,13.6,7.8,70.7,0,0,0,,0,0,39.6,10.4,327.3,1015.5,28,9.5,,,,,2023-08-25T05:19:50,2023-08-25T19:42:25,0.31,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-08-26,16.7,7.2,13,16.7,6.5,12.9,10.7,86,0.4,100,12.5,rain,0,0,26.3,16.8,215.7,1015.2,61.4,8.8,,,,,2023-08-26T05:21:46,2023-08-26T19:39:55,0.34,Rain&Partially_cloudy,Partly cloudy throughout the day with afternoon rain.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-08-27,19.8,12.9,15.9,19.8,12.9,15.9,13.3,85.1,0,0,0,,0,0,36,13.7,299.6,1011.1,69.3,7.5,,,,,2023-08-27T05:23:43,2023-08-27T19:37:25,0.37,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-08-28,20.2,10.6,15.7,20.2,10.6,15.7,10,71.5,0,0,0,,0,0,36,16,50.9,1011.5,52.6,9.3,,,,,2023-08-28T05:25:39,2023-08-28T19:34:55,0.41,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-08-29,15.6,11.2,13.5,15.6,11.2,13.5,10.5,82.2,0.5,100,16.67,rain,0,0,28.8,16,150.4,1013.4,85.9,8.9,,,,,2023-08-29T05:27:35,2023-08-29T19:32:23,0.44,Rain&Partially_cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-08-30,19.8,13.4,16,19.8,13.4,16,12.3,79.7,0,0,0,,0,0,32.4,13.2,42.2,1015.1,64.3,9.6,,,,,2023-08-30T05:29:31,2023-08-30T19:29:51,0.48,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-08-31,25,12.2,18.4,25,12.2,18.4,13.1,73.5,0,0,0,,0,0,36,17.4,122.6,1015.3,0.6,10,,,,,2023-08-31T05:31:27,2023-08-31T19:27:18,0.5,Clear,Clear conditions throughout the day.,clear-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-09-01,27,14.2,20.4,26.9,14.2,20.4,13.3,66.4,0,0,0,,0,0,33.8,18.3,129.2,1014.7,38.8,10,,,,,2023-09-01T05:33:23,2023-09-01T19:24:45,0.54,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-09-02,17.8,14.5,16.4,17.8,14.5,16.4,14.3,87.4,3.1,100,29.17,rain,0,0,32.4,13,209.3,1016.1,84,8.8,,,,,2023-09-02T05:35:19,2023-09-02T19:22:11,0.58,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-09-03,21.6,11.6,16.5,21.6,11.6,16.5,12.1,77.5,0,0,0,,0,0,32.4,12.5,299.2,1019.7,41.5,9,,,,,2023-09-03T05:37:15,2023-09-03T19:19:37,0.61,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-09-04,21.5,10.2,16.1,21.5,10.2,16.1,11.6,76.4,0.1,100,4.17,rain,0,0,46.8,16.6,309.4,1021.7,29.2,9.5,,,,,2023-09-04T05:39:11,2023-09-04T19:17:02,0.64,Rain&Partially_cloudy,Partly cloudy throughout the day with afternoon rain.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-09-05,21.8,9,15.9,21.8,8,15.8,9.8,70.6,0,0,0,,0,0,36,15.9,270.5,1022.9,29.8,9.8,,,,,2023-09-05T05:41:07,2023-09-05T19:14:27,0.68,Partially_cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-09-06,20.4,10.4,15.8,20.4,10.4,15.8,9.2,66.5,0,0,0,,0,0,57.6,34.3,276.8,1016.4,63.9,10,,,,,2023-09-06T05:43:02,2023-09-06T19:11:51,0.71,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-09-07,16.4,7.8,11.9,16.4,5,11,5.3,66,0,0,0,,0,0,44.8,28.7,316.3,1022.1,51.1,10,,,,,2023-09-07T05:44:58,2023-09-07T19:09:16,0.75,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2023-09-08,14.2,9.2,11.4,14.2,6.9,10.7,6.7,73.7,0.3,100,8.33,rain,0,0,50.4,31.8,322.7,1017.7,65.4,9.9,,,,,2023-09-08T05:46:54,2023-09-08T19:06:39,0.78,Rain&Partially_cloudy,Partly cloudy throughout the day with afternoon rain.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
